331.2,-57.6,106.48,-380.85,-153.45,-285.08,313.8,-18.6,168.92,-408.0,-103.35,-266.68,-363.75,-223.8,-250.95,309.6,-3.0,198.44,-328.65,-140.1,-210.3,354.15,6.3,129.47,293.7,21.0,117.13,-301.05,-276.6,-247.57,291.15,17.1,249.99,-370.95,-114.9,-258.21,-329.55,-132.15,-248.78,339.75,-88.2,121.0,-336.6,-170.85,-176.9,349.35,-25.95,199.17
332.4,-58.5,107.21,-382.05,-154.5,-284.35,315.0,-18.75,170.37,-409.5,-102.9,-264.99,-362.7,-222.6,-250.95,308.4,-3.15,199.89,-328.2,-140.7,-212.72,354.6,6.9,130.2,293.25,22.05,116.4,-300.0,-276.9,-246.6,290.85,17.1,250.71,-372.15,-115.5,-257.49,-330.0,-133.05,-248.29,339.75,-88.35,121.73,-335.7,-170.25,-176.9,350.55,-25.2,200.13
330.9,-59.7,105.75,-380.85,-153.75,-283.14,315.3,-18.3,168.67,-409.05,-103.65,-265.72,-361.95,-222.6,-250.23,307.5,-4.2,199.41,-327.6,-140.7,-210.54,354.3,6.9,129.47,292.2,21.0,117.85,-300.0,-276.75,-248.78,290.25,17.55,250.23,-372.15,-114.6,-257.25,-328.05,-131.55,-248.78,339.6,-88.95,122.94,-336.9,-170.1,-176.9,351.9,-25.95,199.89
331.35,-58.2,107.21,-379.8,-153.75,-284.35,315.3,-19.05,169.16,-408.9,-102.75,-265.23,-361.35,-223.95,-249.74,308.7,-2.4,199.65,-328.05,-140.4,-211.99,355.65,6.9,129.95,293.7,20.7,117.61,-300.75,-277.2,-246.6,291.9,15.75,248.29,-372.6,-114.9,-258.21,-329.7,-130.95,-249.02,339.6,-88.5,122.94,-336.45,-170.85,-176.18,350.85,-25.65,200.38
331.5,-57.75,106.96,-381.6,-153.45,-282.41,315.15,-18.15,170.61,-407.85,-101.7,-264.51,-363.15,-223.65,-249.74,308.25,-3.75,199.17,-327.6,-139.65,-211.75,354.6,6.9,131.41,292.5,21.0,118.82,-300.75,-276.75,-246.6,291.45,17.85,251.44,-372.15,-115.35,-256.28,-329.1,-131.1,-248.05,339.6,-88.5,122.69,-336.9,-170.1,-175.21,350.55,-24.3,201.59
331.5,-58.65,107.21,-381.3,-153.0,-283.87,314.85,-19.2,169.16,-408.0,-102.45,-266.2,-361.95,-222.45,-251.92,308.55,-3.0,199.65,-328.35,-140.7,-210.3,355.35,7.2,130.2,293.4,21.3,116.89,-300.75,-277.65,-246.36,291.6,17.1,249.5,-371.55,-114.6,-258.94,-329.4,-131.1,-248.78,339.3,-87.75,122.94,-336.75,-170.7,-174.97,349.95,-25.95,199.65
332.25,-57.9,107.93,-380.85,-153.6,-283.38,315.45,-20.25,171.09,-408.75,-102.75,-264.75,-363.15,-221.85,-249.74,307.65,-3.0,200.38,-327.6,-140.1,-212.72,354.15,5.85,130.92,293.55,20.4,117.37,-301.05,-277.2,-245.63,291.3,16.05,250.71,-371.85,-115.05,-257.0,-329.1,-132.6,-248.53,339.3,-89.25,122.94,-336.75,-169.5,-175.21,350.85,-25.95,198.92
330.75,-57.75,104.54,-381.0,-153.75,-283.87,315.15,-18.75,170.13,-408.9,-102.75,-264.51,-362.1,-222.75,-251.68,308.7,-3.15,199.41,-328.95,-140.25,-211.51,354.15,7.65,129.71,292.5,20.55,118.1,-300.0,-276.6,-246.36,290.85,17.4,249.02,-371.7,-114.3,-257.97,-329.85,-131.85,-248.53,339.3,-87.75,123.42,-336.45,-170.1,-175.93,349.8,-26.4,200.13
330.9,-57.9,108.17,-381.3,-154.65,-283.62,314.85,-19.35,170.85,-408.3,-101.7,-264.51,-363.15,-223.5,-249.5,309.0,-3.75,201.34,-328.2,-139.8,-211.75,355.2,6.45,130.92,293.1,20.85,118.1,-299.85,-276.45,-247.57,291.3,16.65,250.71,-371.25,-115.35,-256.52,-329.85,-131.55,-248.05,339.9,-88.35,120.27,-338.25,-170.55,-174.72,351.0,-24.9,199.65
331.5,-58.2,107.69,-380.85,-153.3,-283.87,315.3,-18.45,168.92,-408.6,-102.15,-264.99,-362.7,-222.6,-250.95,308.85,-3.0,199.41,-327.0,-140.85,-212.23,354.9,6.45,129.23,293.7,21.75,117.13,-299.7,-277.35,-246.36,292.05,16.65,249.99,-371.7,-114.45,-257.25,-329.7,-131.7,-246.84,338.55,-88.95,123.9,-337.05,-169.5,-176.42,350.25,-24.75,200.38
