378.0,-32.1,157.06,-357.45,-132.9,-272.49,334.8,-0.75,168.67,-389.7,-90.75,-270.31,-337.05,-213.9,-242.97,329.4,13.35,197.23,-308.7,-124.95,-223.12,375.0,17.25,109.63,307.05,27.9,111.56,-287.7,-264.3,-256.04,303.3,32.4,227.0,-363.45,-107.55,-287.98,-325.05,-126.0,-254.34,345.3,-76.95,110.59,-340.2,-161.4,-196.26,336.6,-18.0,178.84
378.0,-31.35,157.3,-357.3,-133.2,-272.73,335.4,0.45,168.92,-390.15,-90.6,-271.28,-336.6,-215.25,-246.11,329.55,12.0,195.05,-308.25,-123.45,-222.64,374.85,16.65,109.63,306.45,28.65,111.56,-287.25,-263.7,-256.52,302.85,32.85,227.0,-363.6,-105.9,-288.22,-323.1,-126.3,-256.28,344.85,-77.4,111.08,-341.4,-160.2,-195.29,336.3,-16.35,178.84
378.3,-30.75,157.78,-356.1,-133.5,-273.7,333.6,-0.6,169.88,-390.75,-90.75,-270.8,-336.6,-213.75,-243.21,329.1,11.85,196.02,-309.45,-124.05,-223.61,374.25,16.2,106.96,307.05,29.1,110.84,-286.65,-263.85,-255.31,302.1,33.75,227.96,-364.5,-105.75,-288.95,-324.3,-125.4,-255.79,343.95,-75.6,110.84,-340.5,-161.7,-195.05,337.05,-16.95,179.08
378.75,-31.8,156.33,-356.1,-132.6,-271.77,333.6,0.15,170.37,-390.3,-90.9,-270.8,-336.6,-213.9,-243.94,330.3,13.2,196.75,-307.65,-124.2,-222.16,375.6,15.15,108.66,307.05,29.25,111.56,-287.7,-264.9,-257.49,302.55,32.85,228.69,-364.35,-106.5,-287.5,-324.75,-126.75,-256.28,345.0,-78.6,109.38,-342.15,-160.95,-195.78,337.35,-16.5,177.87
377.7,-30.9,158.75,-357.3,-133.2,-273.7,334.35,0.0,169.4,-390.9,-91.65,-270.07,-337.65,-214.5,-244.18,328.65,11.85,194.81,-308.4,-123.15,-223.85,375.3,16.95,108.9,307.95,30.0,113.01,-288.15,-264.0,-255.55,303.0,33.75,226.75,-363.45,-104.7,-287.5,-323.25,-125.25,-254.83,345.6,-77.25,111.08,-341.25,-160.5,-196.26,337.05,-16.95,178.11
377.7,-30.75,156.09,-356.55,-132.45,-272.01,334.05,0.15,169.4,-389.4,-91.2,-271.28,-337.35,-214.65,-242.73,329.55,12.75,195.54,-309.0,-123.15,-222.88,375.6,15.45,110.11,307.8,27.75,112.05,-287.4,-264.15,-257.0,303.3,33.3,228.45,-362.85,-105.75,-288.22,-323.85,-125.25,-254.83,345.45,-77.25,111.8,-341.55,-160.5,-196.5,336.9,-15.9,178.35
379.5,-30.6,158.51,-356.7,-134.25,-272.73,334.65,-0.75,169.88,-390.0,-91.2,-270.8,-335.85,-215.25,-244.18,329.1,12.0,195.29,-307.5,-124.2,-224.58,376.8,16.95,108.66,306.0,28.35,112.53,-287.7,-263.25,-257.25,303.45,32.7,228.93,-363.45,-105.75,-288.46,-323.55,-126.6,-256.76,344.4,-77.7,110.84,-341.25,-160.95,-196.5,336.9,-17.55,177.14
378.9,-32.25,156.82,-356.7,-132.3,-272.01,335.4,-1.35,167.95,-390.15,-90.75,-270.8,-336.3,-214.35,-243.45,329.25,13.2,195.54,-309.0,-123.75,-224.09,375.45,17.1,108.66,306.75,27.9,113.01,-287.7,-264.9,-254.34,304.2,32.7,228.21,-364.35,-106.65,-288.22,-324.0,-126.0,-253.86,345.3,-77.4,110.35,-341.25,-160.05,-194.57,337.65,-16.5,178.35
378.15,-29.7,157.78,-356.7,-133.8,-273.22,333.45,-0.3,169.4,-390.75,-91.35,-271.77,-336.6,-214.5,-244.18,328.95,12.9,198.68,-309.9,-123.75,-222.4,375.75,17.1,109.87,306.9,28.35,112.05,-288.15,-263.55,-255.55,303.3,33.3,228.93,-363.9,-106.5,-289.19,-324.3,-124.95,-255.07,344.25,-77.1,112.77,-340.35,-161.4,-196.02,336.3,-16.8,178.11
378.3,-30.9,158.75,-355.95,-134.1,-272.49,336.0,-0.6,169.16,-390.45,-90.45,-271.28,-337.35,-214.2,-243.94,329.1,12.9,196.26,-308.7,-124.8,-222.88,375.15,17.25,110.59,307.8,28.5,112.29,-287.85,-262.8,-256.76,303.45,32.55,227.24,-363.15,-106.95,-289.67,-324.3,-125.85,-256.28,345.45,-76.65,112.29,-341.25,-161.1,-196.5,337.05,-17.4,179.56
