359.1,-24.75,152.94,-376.2,-129.9,-281.93,303.15,-4.5,155.61,-417.45,-98.55,-279.27,-350.55,-214.05,-241.03,308.25,12.9,200.13,-331.35,-131.25,-216.11,346.65,11.85,121.97,296.1,27.9,117.85,-299.1,-269.4,-246.11,285.0,22.2,246.11,-367.2,-96.3,-253.37,-321.75,-124.05,-244.42,341.25,-78.9,125.84,-334.65,-162.6,-169.88,349.95,-19.35,204.25
359.1,-25.35,151.25,-377.1,-129.9,-281.93,303.6,-4.65,155.12,-417.15,-100.05,-278.78,-350.1,-212.55,-240.55,307.8,12.75,200.38,-332.7,-131.25,-214.17,347.25,12.6,121.24,296.1,28.65,118.58,-298.5,-268.2,-246.36,285.0,21.6,244.42,-366.6,-96.3,-254.1,-322.5,-123.45,-245.63,343.05,-80.1,125.84,-334.35,-162.0,-169.88,349.2,-16.8,204.01
359.7,-25.35,153.67,-378.0,-129.45,-281.69,303.0,-4.5,154.4,-417.45,-98.55,-278.78,-350.1,-213.3,-240.79,308.55,12.15,199.89,-332.1,-130.95,-215.38,347.7,13.35,122.21,295.35,27.45,117.61,-297.3,-269.1,-248.05,286.2,21.0,245.15,-367.2,-96.6,-253.13,-323.1,-123.9,-245.15,342.0,-79.2,125.11,-333.75,-162.9,-168.92,351.0,-18.0,203.52
359.85,-25.95,152.46,-375.9,-129.9,-281.45,303.0,-4.2,154.88,-417.75,-99.9,-280.48,-350.1,-213.9,-241.03,308.4,12.45,199.17,-332.4,-131.55,-215.86,348.9,13.2,121.97,295.2,28.35,117.61,-297.9,-268.5,-245.87,285.75,21.3,245.15,-367.95,-97.95,-250.71,-322.05,-123.6,-244.9,339.9,-78.6,125.84,-334.05,-162.0,-170.13,350.25,-18.3,203.76
360.0,-25.2,152.22,-376.8,-129.3,-282.17,304.05,-5.1,155.85,-416.7,-98.85,-279.51,-349.35,-213.6,-241.76,308.7,13.95,200.86,-331.05,-132.45,-216.59,347.85,14.7,122.21,295.95,27.75,119.55,-298.8,-269.25,-248.05,285.9,21.6,244.18,-367.2,-97.05,-254.34,-323.1,-124.5,-245.15,342.3,-78.75,125.36,-333.9,-161.85,-167.71,351.0,-18.6,202.07
359.85,-25.35,152.94,-377.85,-128.7,-282.41,304.05,-4.05,154.64,-418.05,-99.45,-279.99,-350.25,-212.85,-242.24,308.55,13.35,198.68,-332.1,-131.55,-214.65,346.95,11.85,123.42,295.05,27.3,117.85,-298.2,-268.95,-246.84,286.5,21.3,246.11,-367.5,-97.05,-253.37,-322.95,-123.45,-244.18,342.45,-78.9,126.81,-334.05,-160.65,-170.61,350.1,-18.45,202.55
359.4,-26.25,152.22,-376.65,-129.45,-282.17,303.6,-4.8,156.57,-417.75,-99.75,-278.78,-350.25,-213.15,-240.06,309.3,12.3,200.86,-331.05,-131.55,-215.14,348.3,12.3,122.69,296.4,27.9,119.79,-298.8,-268.65,-249.5,287.1,20.7,245.15,-367.65,-97.95,-251.68,-322.5,-124.05,-245.63,341.25,-79.35,123.9,-334.2,-163.05,-168.92,350.4,-18.0,203.52
359.25,-25.8,152.7,-377.7,-129.3,-283.38,303.0,-4.8,154.64,-417.45,-99.3,-278.06,-348.9,-213.0,-241.52,308.85,13.05,200.38,-331.5,-131.1,-214.9,346.65,12.9,122.45,295.05,27.3,120.03,-298.65,-267.75,-245.63,285.75,22.35,244.42,-367.8,-97.5,-252.89,-323.7,-122.7,-246.6,341.1,-79.35,126.08,-332.85,-161.85,-170.37,350.55,-18.15,204.73
359.55,-25.8,153.19,-376.65,-130.65,-282.17,302.85,-4.65,155.36,-417.0,-99.0,-279.03,-350.1,-213.3,-242.73,309.75,13.2,201.59,-332.25,-131.85,-215.38,347.4,13.05,121.73,295.35,27.15,119.31,-298.8,-268.8,-247.32,286.05,20.85,244.9,-366.3,-96.45,-253.37,-322.5,-123.75,-245.15,342.15,-78.0,127.05,-333.9,-161.7,-170.61,349.5,-17.85,203.52
360.45,-25.5,152.7,-376.65,-129.0,-282.9,303.45,-5.7,156.09,-417.9,-100.2,-278.78,-348.45,-213.0,-240.55,309.3,12.6,200.62,-331.2,-131.55,-216.11,347.25,12.9,122.69,295.65,28.2,119.55,-298.95,-268.8,-244.42,285.15,21.45,244.66,-367.35,-97.35,-253.37,-321.9,-123.45,-245.15,342.15,-77.85,125.6,-333.15,-162.75,-170.37,351.0,-18.15,201.83
