381.6,-29.4,154.15,-351.6,-134.1,-276.61,339.0,-4.8,165.04,-389.1,-98.4,-269.1,-334.65,-211.35,-249.99,333.15,10.8,188.28,-304.95,-132.45,-230.38,375.0,5.25,108.9,308.55,31.8,105.27,-286.8,-263.4,-269.35,306.15,22.5,213.44,-364.5,-121.8,-289.92,-327.3,-121.35,-262.33,343.5,-75.9,100.91,-330.0,-171.75,-219.25,338.7,-31.05,177.87
381.15,-29.25,154.4,-352.2,-133.2,-275.64,338.85,-6.6,164.8,-389.85,-97.95,-268.38,-333.45,-211.35,-249.26,334.05,11.4,187.55,-304.05,-132.0,-231.35,374.7,6.45,109.38,309.15,32.85,104.79,-286.8,-261.15,-267.41,307.35,21.45,213.69,-363.9,-123.0,-287.74,-326.55,-122.55,-262.33,343.2,-76.2,103.33,-328.8,-171.75,-218.04,338.55,-30.6,177.39
380.4,-29.55,153.91,-351.6,-133.2,-277.57,337.8,-5.25,166.5,-389.1,-98.85,-270.56,-333.45,-211.8,-248.78,333.75,10.65,187.07,-304.95,-131.55,-231.35,374.7,5.55,110.59,307.65,31.95,106.24,-287.25,-262.8,-268.38,307.05,23.1,216.59,-365.1,-122.55,-290.4,-325.5,-121.5,-261.84,342.9,-76.2,102.12,-328.65,-171.3,-218.77,337.2,-31.05,179.56
381.15,-28.95,154.88,-351.9,-134.25,-276.36,338.85,-4.95,166.5,-389.7,-97.65,-270.31,-334.35,-211.35,-248.78,333.9,12.75,187.55,-304.2,-130.5,-230.87,374.25,5.85,109.87,309.0,31.65,106.72,-286.95,-262.95,-268.62,307.2,23.1,216.11,-364.65,-121.8,-287.5,-326.25,-122.55,-262.33,343.35,-76.2,101.64,-328.05,-171.15,-219.25,338.4,-30.45,178.11
380.7,-28.95,153.91,-352.2,-133.95,-277.09,338.25,-5.7,166.98,-389.1,-97.5,-271.28,-334.05,-211.05,-250.23,334.65,13.05,187.07,-304.8,-132.0,-232.32,374.85,5.25,108.42,307.8,31.65,105.03,-286.05,-262.35,-268.38,306.3,22.5,216.11,-364.5,-122.25,-289.19,-326.55,-122.25,-260.39,343.05,-76.05,101.64,-328.2,-171.15,-218.53,337.95,-31.5,177.87
381.15,-30.6,152.94,-352.65,-135.0,-277.57,339.0,-5.85,166.01,-389.1,-96.9,-271.77,-334.5,-211.35,-248.78,333.6,12.0,187.79,-304.05,-130.95,-232.08,374.4,6.75,109.14,307.65,32.25,107.45,-286.8,-262.95,-266.68,306.6,23.4,216.35,-364.5,-121.65,-288.46,-326.55,-122.55,-263.3,345.0,-75.75,101.16,-328.8,-172.5,-218.77,338.55,-31.05,178.35
381.15,-29.25,153.91,-352.5,-134.55,-276.36,338.4,-6.15,166.25,-389.25,-97.35,-269.1,-333.6,-212.55,-249.26,334.35,12.15,187.79,-304.35,-131.4,-231.35,375.15,5.1,106.24,308.1,32.85,106.48,-286.95,-262.5,-268.38,307.5,23.4,217.07,-364.2,-122.4,-288.71,-327.0,-122.1,-262.33,343.2,-76.05,101.64,-327.75,-172.5,-219.01,338.25,-31.5,178.6
380.25,-28.05,153.67,-351.45,-134.25,-277.82,337.95,-5.25,166.5,-388.65,-98.1,-271.28,-333.3,-211.65,-249.74,334.95,12.6,188.52,-303.9,-131.1,-231.11,375.0,5.25,107.93,309.0,32.4,105.03,-288.3,-262.65,-267.41,307.8,23.4,215.38,-364.05,-123.0,-289.19,-326.1,-121.95,-262.09,343.8,-76.05,102.12,-328.2,-170.55,-217.32,338.85,-30.3,178.35
381.6,-29.85,154.64,-352.65,-133.5,-277.09,339.15,-5.55,166.74,-389.25,-97.5,-270.56,-333.6,-211.8,-249.74,333.9,12.3,187.79,-304.8,-131.25,-231.59,375.0,5.55,108.42,308.7,32.85,105.51,-286.65,-263.55,-267.41,306.0,22.95,214.9,-363.9,-121.8,-288.46,-326.7,-122.25,-260.88,344.85,-76.5,102.61,-327.3,-171.15,-218.77,338.7,-31.05,179.56
381.3,-29.85,154.4,-352.65,-135.45,-276.61,337.5,-5.85,165.04,-389.1,-96.6,-270.8,-334.5,-211.95,-248.78,333.0,11.4,187.55,-304.35,-130.8,-230.38,374.55,5.7,109.14,308.55,31.8,105.03,-286.65,-262.5,-267.65,307.8,24.3,215.86,-364.05,-122.1,-289.19,-326.7,-122.55,-262.09,343.65,-75.45,100.91,-327.6,-172.65,-217.8,338.55,-30.0,178.6
380.1,-29.4,153.67,-352.8,-134.1,-278.06,337.5,-5.7,166.98,-389.1,-97.5,-272.49,-336.3,-210.75,-248.29,333.15,12.15,186.58,-304.95,-131.4,-231.11,374.4,4.2,108.66,308.1,31.35,106.0,-286.95,-263.4,-267.89,307.05,23.4,214.9,-365.7,-122.7,-289.92,-326.25,-122.7,-261.84,344.1,-76.05,101.16,-329.25,-172.95,-218.77,337.95,-30.45,179.56
381.75,-30.3,154.64,-351.9,-134.1,-275.88,337.95,-5.7,165.53,-388.95,-97.05,-270.56,-333.6,-211.35,-248.05,333.3,11.4,186.82,-305.55,-131.4,-231.84,374.85,4.8,110.11,308.1,30.9,106.72,-287.55,-262.5,-267.41,306.15,23.1,215.38,-364.35,-123.6,-288.71,-326.85,-121.5,-261.84,342.9,-75.9,101.16,-327.6,-172.05,-217.8,337.95,-30.3,178.6
380.85,-28.95,152.7,-351.9,-134.25,-277.82,337.8,-6.45,167.22,-390.3,-97.2,-270.31,-333.3,-211.05,-250.23,333.9,11.4,187.31,-305.1,-131.1,-230.87,374.85,5.55,111.32,309.15,32.1,107.45,-287.25,-262.2,-267.65,306.9,23.4,213.44,-363.9,-122.4,-287.98,-326.7,-123.0,-259.91,343.95,-75.6,98.98,-327.15,-172.2,-218.53,337.8,-31.95,176.9
381.3,-29.1,154.15,-352.5,-133.65,-277.09,338.1,-5.85,165.77,-389.55,-97.65,-270.8,-333.75,-211.8,-248.78,334.2,11.55,188.28,-305.1,-131.25,-230.14,373.95,5.4,109.87,308.55,31.2,107.69,-286.65,-262.95,-267.65,307.35,22.95,215.38,-364.8,-123.45,-288.95,-325.8,-122.55,-262.57,343.5,-75.9,102.61,-327.3,-171.0,-218.28,338.1,-31.65,178.6
380.4,-29.85,155.12,-353.25,-133.5,-276.61,338.55,-6.15,168.67,-389.4,-97.5,-269.1,-334.05,-211.2,-248.29,333.45,11.4,188.03,-303.3,-131.7,-231.84,375.3,5.4,107.69,308.7,32.4,107.45,-286.65,-263.4,-266.93,306.0,22.95,216.35,-364.65,-123.3,-289.92,-325.35,-121.5,-260.39,344.55,-76.8,101.64,-328.2,-172.05,-219.74,338.55,-30.9,178.6
380.85,-29.7,153.67,-353.25,-134.55,-277.57,336.6,-5.25,168.43,-390.0,-97.5,-270.31,-332.85,-212.1,-249.26,333.75,12.15,188.28,-303.9,-131.55,-230.87,374.25,4.35,108.66,308.25,32.4,104.54,-286.65,-263.25,-269.59,307.2,24.0,217.56,-365.25,-120.6,-289.67,-327.15,-121.35,-260.15,343.65,-75.6,103.58,-327.75,-171.75,-218.28,337.95,-30.6,179.81
380.55,-30.75,153.43,-352.95,-134.1,-275.88,338.1,-6.15,166.01,-389.4,-97.65,-269.83,-334.8,-212.25,-249.02,334.05,11.55,189.49,-305.1,-132.3,-231.59,375.15,5.55,109.87,308.1,32.1,106.24,-286.65,-262.5,-267.65,306.9,23.7,216.11,-365.4,-123.15,-289.67,-327.9,-123.0,-262.81,343.65,-76.2,101.64,-327.45,-172.05,-217.32,337.2,-30.45,178.84
379.65,-28.2,153.91,-351.0,-133.35,-277.33,337.95,-6.15,166.25,-388.8,-96.3,-271.28,-334.05,-211.05,-247.08,333.0,12.3,188.76,-305.1,-131.55,-231.35,374.55,5.1,110.11,309.45,32.85,106.48,-287.1,-263.55,-265.72,306.6,22.95,214.9,-364.65,-122.1,-288.46,-326.1,-121.8,-261.84,344.4,-76.05,98.98,-329.4,-171.15,-218.77,337.35,-31.5,178.6
380.55,-29.85,154.15,-351.75,-133.8,-277.33,337.2,-6.45,166.5,-389.85,-96.9,-269.59,-332.4,-212.55,-248.05,333.0,11.85,187.79,-304.5,-131.55,-232.8,374.85,5.1,110.59,307.95,31.8,107.69,-288.45,-263.1,-270.07,305.55,22.95,216.11,-364.8,-122.4,-287.98,-326.1,-121.35,-262.09,342.9,-76.2,100.91,-328.95,-171.6,-218.77,337.5,-31.2,177.63
381.15,-30.15,155.12,-352.2,-133.65,-276.85,338.25,-5.85,166.74,-389.4,-98.55,-270.56,-333.9,-210.3,-249.02,333.0,12.0,187.31,-304.95,-130.8,-230.14,374.7,4.65,108.17,309.0,32.7,106.24,-287.7,-263.25,-268.62,306.9,22.65,214.41,-365.1,-121.95,-289.43,-326.85,-122.1,-261.6,343.5,-74.85,101.88,-327.3,-171.75,-216.83,338.7,-31.05,179.08
